fin_de_semana,hora,LINEA,ID,promedio,q
False,13,LINEA_A,40,10.365853658536585,3
False,13,LINEA_A,41,12.696774193548388,3
False,13,LINEA_A,42,10.586345381526105,3
False,13,LINEA_A,43,15.636942675159236,3
False,13,LINEA_A,70,12.299212598425196,3
False,13,LINEA_A,75,8.617886178861788,2
False,13,LINEA_A,76,8.288135593220339,2
False,13,LINEA_A,82,10.30841121495327,3
False,13,LINEA_A,83,19.68141592920354,4
False,13,LINEA_B,20,14.30625,3
False,13,LINEA_B,21,25.204678362573098,4
False,13,LINEA_B,22,9.497607655502392,3
False,13,LINEA_B,23,14.909090909090908,3
False,13,LINEA_B,24,21.960227272727273,4
False,13,LINEA_B,25,19.71698113207547,4
False,13,LINEA_B,26,22.22872340425532,4
False,13,LINEA_B,27,22.2,4
False,13,LINEA_B,28,16.56024096385542,4
False,13,LINEA_B,29,18.866336633663366,4
False,13,LINEA_B,30,9.114893617021277,2
False,13,LINEA_B,66,10.232774674115456,3
False,13,LINEA_B,72,11.388625592417062,3
False,13,LINEA_B,73,11.261363636363637,3
False,13,LINEA_B,74,9.03,2
False,13,LINEA_B,80,6.829268292682927,2
False,13,LINEA_B,81,13.055016181229773,3
False,13,LINEA_C,13,23.402366863905325,4
False,13,LINEA_C,14,13.346938775510203,3
False,13,LINEA_C,15,9.049180327868852,2
False,13,LINEA_C,16,7.46875,2
False,13,LINEA_C,17,5.379746835443038,1
False,13,LINEA_C,18,11.229508196721312,3
False,13,LINEA_C,19,20.883033419023135,4
False,13,LINEA_C,57,8.958333333333334,2
False,13,LINEA_C,58,12.184782608695652,3
False,13,LINEA_D,6,6.875,2
False,13,LINEA_D,7,10.797029702970297,3
False,13,LINEA_D,8,12.336448598130842,3
False,13,LINEA_D,9,18.787610619469028,4
False,13,LINEA_D,10,14.354430379746836,3
False,13,LINEA_D,11,27.052083333333332,4
False,13,LINEA_D,12,24.368055555555557,4
False,13,LINEA_D,54,21.672727272727272,4
False,13,LINEA_D,55,11.397515527950311,3
False,13,LINEA_D,56,16.15,4
False,13,LINEA_D,62,15.445945945945946,3
False,13,LINEA_D,63,11.087179487179487,3
False,13,LINEA_D,64,9.63963963963964,3
False,13,LINEA_D,65,17.570776255707763,4
False,13,LINEA_D,69,8.243346007604563,2
False,13,LINEA_D,71,9.068833652007648,2
False,13,LINEA_E,44,7.652439024390244,2
False,13,LINEA_E,45,5.344827586206897,1
False,13,LINEA_E,46,7.68595041322314,2
False,13,LINEA_E,47,7.301587301587301,2
False,13,LINEA_E,48,7.390625,2
False,13,LINEA_E,49,6.585106382978723,2
False,13,LINEA_E,50,9.590909090909092,3
False,13,LINEA_E,51,6.170212765957447,2
False,13,LINEA_E,52,14.390625,3
False,13,LINEA_E,53,11.395833333333334,3
False,13,LINEA_E,59,4.151162790697675,1
False,13,LINEA_E,60,10.12087912087912,3
False,13,LINEA_E,61,12.886363636363637,3
False,13,LINEA_E,67,7.03932584269663,2
False,13,LINEA_E,68,6.746031746031746,2
False,13,LINEA_H,1,8.15126050420168,2
False,13,LINEA_H,2,17.875,4
False,13,LINEA_H,3,21.211267605633804,4
False,13,LINEA_H,4,16.951923076923077,4
False,13,LINEA_H,5,19.688372093023254,4
False,13,LINEA_H,77,12.80232558139535,3
False,13,LINEA_H,78,14.991666666666667,3
False,13,LINEA_H,79,13.48936170212766,3
False,13,LINEA_H,84,9.71875,3
False,13,LINEA_H,85,18.34375,4
False,13,LINEA_H,86,7.847272727272728,2
False,14,LINEA_A,31,6.663101604278075,2
False,14,LINEA_A,32,5.461538461538462,1
False,14,LINEA_A,33,7.150326797385621,2
False,14,LINEA_A,34,7.559440559440559,2
False,14,LINEA_A,35,10.036649214659686,3
False,14,LINEA_A,36,8.266666666666667,2
False,14,LINEA_A,37,10.989583333333334,3
False,14,LINEA_A,38,14.773584905660377,3
False,14,LINEA_A,39,8.44186046511628,2
False,14,LINEA_A,40,9.74074074074074,3
False,14,LINEA_A,41,12.37012987012987,3
False,14,LINEA_A,42,9.580645161290322,3
False,14,LINEA_A,43,14.40251572327044,3
False,14,LINEA_A,70,10.866141732283465,3
False,14,LINEA_A,75,7.840637450199203,2
False,14,LINEA_A,76,7.94017094017094,2
False,14,LINEA_A,82,8.766990291262136,2
False,14,LINEA_A,83,15.410029498525073,3
False,14,LINEA_B,20,13.7625,3
False,14,LINEA_B,21,23.9,4
False,14,LINEA_B,22,8.430693069306932,2
False,14,LINEA_B,23,12.343915343915343,3
False,14,LINEA_B,24,14.898876404494382,3
False,14,LINEA_B,25,16.32,4
False,14,LINEA_B,26,26.27127659574468,4
False,14,LINEA_B,27,19.68944099378882,4
False,14,LINEA_B,28,15.801169590643275,3
False,14,LINEA_B,29,18.695,4
False,14,LINEA_B,30,8.29535864978903,2
False,14,LINEA_B,66,10.023622047244094,3
False,14,LINEA_B,72,10.760975609756098,3
False,14,LINEA_B,73,9.704545454545455,3
False,14,LINEA_B,74,7.891625615763547,2
False,14,LINEA_B,80,6.3125,2
False,14,LINEA_B,81,11.977346278317151,3
False,14,LINEA_C,13,25.093567251461987,4
False,14,LINEA_C,14,14.23157894736842,3
False,14,LINEA_C,15,7.555555555555555,2
False,14,LINEA_C,16,6.814432989690721,2
False,14,LINEA_C,17,4.693333333333333,1
False,14,LINEA_C,18,10.942622950819672,3
False,14,LINEA_C,19,18.34986595174263,4
False,14,LINEA_C,57,7.977777777777778,2
False,14,LINEA_C,58,10.791208791208792,3
False,14,LINEA_D,6,6.821705426356589,2
False,14,LINEA_D,7,9.717171717171718,3
False,14,LINEA_D,8,10.89423076923077,3
False,14,LINEA_D,9,17.192660550458715,4
False,14,LINEA_D,10,14.955128205128204,3
False,14,LINEA_D,11,27.604166666666668,5
False,14,LINEA_D,12,25.591549295774648,4
False,14,LINEA_D,54,22.1055900621118,4
False,14,LINEA_D,55,11.670967741935485,3
False,14,LINEA_D,56,14.058823529411764,3
False,14,LINEA_D,62,14.633802816901408,3
False,14,LINEA_D,63,10.916666666666666,3
False,14,LINEA_D,64,8.977064220183486,2
False,14,LINEA_D,65,18.236607142857142,4
False,14,LINEA_D,69,8.073359073359073,2
False,14,LINEA_D,71,8.463178294573643,2
False,14,LINEA_E,44,6.289156626506024,2
False,14,LINEA_E,45,4.75,1
False,14,LINEA_E,46,7.417391304347826,2
False,14,LINEA_E,47,7.7936507936507935,2
False,14,LINEA_E,48,6.859375,2
False,14,LINEA_E,49,5.621052631578947,1
False,14,LINEA_E,50,8.159090909090908,2
False,14,LINEA_E,51,5.572916666666667,1
False,14,LINEA_E,52,10.53125,3
False,14,LINEA_E,53,10.322916666666666,3
False,14,LINEA_E,59,3.819277108433735,1
False,14,LINEA_E,60,10.161290322580646,3
False,14,LINEA_E,61,10.318181818181818,3
False,14,LINEA_E,67,7.716049382716049,2
False,14,LINEA_E,68,6.171875,2
False,14,LINEA_H,1,7.563025210084033,2
False,14,LINEA_H,2,14.5,3
False,14,LINEA_H,3,17.594202898550726,4
False,14,LINEA_H,4,13.679245283018869,3
False,14,LINEA_H,5,18.741626794258373,4
False,14,LINEA_H,77,10.702380952380953,3
False,14,LINEA_H,78,13.61864406779661,3
False,14,LINEA_H,79,10.450704225352112,3
False,14,LINEA_H,84,9.3203125,2
False,14,LINEA_H,85,20.7578125,4
False,14,LINEA_H,86,7.326007326007326,2
False,15,LINEA_A,31,6.945544554455446,2
False,15,LINEA_A,32,7.4035087719298245,2
False,15,LINEA_A,33,6.986754966887418,2
False,15,LINEA_A,34,7.76551724137931,2
False,15,LINEA_A,35,10.908602150537634,3
False,15,LINEA_A,36,7.304347826086956,2
False,15,LINEA_A,37,10.416666666666666,3
False,15,LINEA_A,38,12.582677165354331,3
False,15,LINEA_A,39,9.049079754601227,2
False,15,LINEA_A,40,10.987730061349692,3
False,15,LINEA_A,41,12.305194805194805,3
False,15,LINEA_A,42,9.632,3
False,15,LINEA_A,43,12.20253164556962,3
False,15,LINEA_A,70,12.8828125,3
False,15,LINEA_A,75,8.413934426229508,2
False,15,LINEA_A,76,7.470588235294118,2
False,15,LINEA_A,82,9.19626168224299,2
False,15,LINEA_A,83,13.161764705882353,3
False,15,LINEA_B,20,14.012422360248447,3
False,15,LINEA_B,21,25.614035087719298,4
False,15,LINEA_B,22,8.052884615384615,2
False,15,LINEA_B,23,13.489473684210527,3
False,15,LINEA_B,24,11.102272727272727,3
False,15,LINEA_B,25,12.629268292682926,3
False,15,LINEA_B,26,30.180851063829788,5
False,15,LINEA_B,27,18.006060606060608,4
False,15,LINEA_B,28,17.321428571428573,4
False,15,LINEA_B,29,16.625641025641027,4
False,15,LINEA_B,30,7.887029288702929,2
False,15,LINEA_B,66,9.338432122370937,2
False,15,LINEA_B,72,11.923444976076555,3
False,15,LINEA_B,73,9.10344827586207,2
False,15,LINEA_B,74,8.903553299492385,2
False,15,LINEA_B,80,6.177215189873418,2
False,15,LINEA_B,81,12.9,3
False,15,LINEA_C,13,24.283185840707965,4
False,15,LINEA_C,14,14.229166666666666,3
False,15,LINEA_C,15,11.426229508196721,3
False,15,LINEA_C,16,8.948979591836734,2
False,15,LINEA_C,17,4.673202614379085,1
False,15,LINEA_C,18,10.766129032258064,3
False,15,LINEA_C,19,18.68807339449541,4
False,15,LINEA_C,57,9.225563909774436,2
False,15,LINEA_C,58,10.945054945054945,3
False,15,LINEA_D,6,6.312925170068027,2
False,15,LINEA_D,7,8.447916666666666,2
False,15,LINEA_D,8,10.234234234234235,3
False,15,LINEA_D,9,18.333333333333332,4
False,15,LINEA_D,10,16.33974358974359,4
False,15,LINEA_D,11,33.53125,5
False,15,LINEA_D,12,26.43448275862069,4
False,15,LINEA_D,54,23.264150943396228,4
False,15,LINEA_D,55,10.848684210526315,3
False,15,LINEA_D,56,15.21774193548387,3
False,15,LINEA_D,62,14.492857142857142,3
False,15,LINEA_D,63,10.626262626262626,3
False,15,LINEA_D,64,8.303571428571429,2
False,15,LINEA_D,65,18.959821428571427,4
False,15,LINEA_D,69,8.312727272727273,2
False,15,LINEA_D,71,8.705544933078395,2
False,15,LINEA_E,44,8.29559748427673,2
False,15,LINEA_E,45,4.1525423728813555,1
False,15,LINEA_E,46,6.95,2
False,15,LINEA_E,47,6.515625,2
False,15,LINEA_E,48,8.0,2
False,15,LINEA_E,49,5.6875,1
False,15,LINEA_E,50,7.545454545454546,2
False,15,LINEA_E,51,5.810526315789474,1
False,15,LINEA_E,52,10.34375,3
False,15,LINEA_E,53,10.270833333333334,3
False,15,LINEA_E,59,4.329113924050633,1
False,15,LINEA_E,60,9.315217391304348,2
False,15,LINEA_E,61,11.340909090909092,3
False,15,LINEA_E,67,7.751412429378531,2
False,15,LINEA_E,68,6.213114754098361,2
False,15,LINEA_H,1,8.372881355932204,2
False,15,LINEA_H,2,15.34375,3
False,15,LINEA_H,3,16.768115942028984,4
False,15,LINEA_H,4,14.355140186915888,3
False,15,LINEA_H,5,16.729857819905213,4
False,15,LINEA_H,77,8.929411764705883,2
False,15,LINEA_H,78,14.393162393162394,3
False,15,LINEA_H,79,10.608391608391608,3
False,15,LINEA_H,84,8.2890625,2
False,15,LINEA_H,85,20.875,4
False,15,LINEA_H,86,7.022222222222222,2
False,16,LINEA_A,31,6.4375,2
False,16,LINEA_A,32,5.288288288288288,1
False,16,LINEA_A,33,7.528662420382165,2
False,16,LINEA_A,34,7.324324324324325,2
False,16,LINEA_A,35,10.574358974358974,3
False,16,LINEA_A,36,7.0,2
False,16,LINEA_A,37,9.854166666666666,3
False,16,LINEA_A,38,11.91699604743083,3
False,16,LINEA_A,39,9.603550295857989,3
False,16,LINEA_A,40,11.376543209876543,3
False,16,LINEA_A,41,12.246666666666666,3
False,16,LINEA_A,42,10.386973180076629,3
False,16,LINEA_A,43,12.018867924528301,3
False,16,LINEA_A,70,15.6796875,3
False,16,LINEA_A,75,8.284584980237154,2
False,16,LINEA_A,76,8.46218487394958,2
False,16,LINEA_A,82,9.289719626168225,2
False,16,LINEA_A,83,11.619469026548673,3
False,16,LINEA_B,20,13.767295597484276,3
False,16,LINEA_B,21,27.246987951807228,5
False,16,LINEA_B,22,7.913875598086125,2
False,16,LINEA_B,23,13.941798941798941,3
False,16,LINEA_B,24,9.882022471910112,3
False,16,LINEA_B,25,11.598039215686274,3
False,16,LINEA_B,26,37.776595744680854,5
False,16,LINEA_B,27,21.10909090909091,4
False,16,LINEA_B,28,18.763636363636362,4
False,16,LINEA_B,29,17.975124378109452,4
False,16,LINEA_B,30,8.296137339055795,2
False,16,LINEA_B,66,10.255725190839694,3
False,16,LINEA_B,72,13.699530516431924,3
False,16,LINEA_B,73,9.409090909090908,2
False,16,LINEA_B,74,8.738693467336683,2
False,16,LINEA_B,80,7.012422360248447,2
False,16,LINEA_B,81,13.495176848874598,3
False,16,LINEA_C,13,23.209439528023598,4
False,16,LINEA_C,14,14.697916666666666,3
False,16,LINEA_C,15,8.25,2
False,16,LINEA_C,16,7.7368421052631575,2
False,16,LINEA_C,17,4.653333333333333,1
False,16,LINEA_C,18,11.688,3
False,16,LINEA_C,19,18.469168900804288,4
False,16,LINEA_C,57,9.337931034482759,2
False,16,LINEA_C,58,11.725274725274724,3
False,16,LINEA_D,6,6.833333333333333,2
False,16,LINEA_D,7,9.24,2
False,16,LINEA_D,8,10.694444444444445,3
False,16,LINEA_D,9,18.128440366972477,4
False,16,LINEA_D,10,17.44871794871795,4
False,16,LINEA_D,11,36.729166666666664,5
False,16,LINEA_D,12,28.513698630136986,5
False,16,LINEA_D,54,27.286585365853657,5
False,16,LINEA_D,55,11.012820512820513,3
False,16,LINEA_D,56,16.115702479338843,4
False,16,LINEA_D,62,15.32394366197183,3
False,16,LINEA_D,63,11.966019417475728,3
False,16,LINEA_D,64,8.436936936936936,2
False,16,LINEA_D,65,22.308035714285715,4
False,16,LINEA_D,69,9.510714285714286,3
False,16,LINEA_D,71,9.090909090909092,2
False,16,LINEA_E,44,7.60248447204969,2
False,16,LINEA_E,45,5.75,1
False,16,LINEA_E,46,7.818181818181818,2
False,16,LINEA_E,47,6.859375,2
False,16,LINEA_E,48,8.515625,2
False,16,LINEA_E,49,6.979166666666667,2
False,16,LINEA_E,50,8.272727272727273,2
False,16,LINEA_E,51,6.297872340425532,2
False,16,LINEA_E,52,12.65625,3
False,16,LINEA_E,53,10.895833333333334,3
False,16,LINEA_E,59,3.8850574712643677,1
False,16,LINEA_E,60,9.923913043478262,3
False,16,LINEA_E,61,12.125,3
False,16,LINEA_E,67,7.052631578947368,2
False,16,LINEA_E,68,6.4375,2
False,16,LINEA_H,1,8.091666666666667,2
False,16,LINEA_H,2,17.483870967741936,4
False,16,LINEA_H,3,19.65714285714286,4
False,16,LINEA_H,4,15.6,3
False,16,LINEA_H,5,17.178403755868544,4
False,16,LINEA_H,77,8.958823529411765,2
False,16,LINEA_H,78,16.57758620689655,4
False,16,LINEA_H,79,11.626760563380282,3
False,16,LINEA_H,84,8.2578125,2
False,16,LINEA_H,85,25.28125,4
False,16,LINEA_H,86,6.329710144927536,2
False,17,LINEA_A,31,7.274038461538462,2
False,17,LINEA_A,32,5.536363636363636,1
False,17,LINEA_A,33,7.2894736842105265,2
False,17,LINEA_A,34,7.36986301369863,2
False,17,LINEA_A,35,11.471502590673575,3
False,17,LINEA_A,36,6.380434782608695,2
False,17,LINEA_A,37,9.652631578947368,3
False,17,LINEA_A,38,10.543396226415094,3
False,17,LINEA_A,39,9.523529411764706,3
False,17,LINEA_A,40,9.96987951807229,3
False,17,LINEA_A,41,12.346666666666666,3
False,17,LINEA_A,42,11.377952755905511,3
False,17,LINEA_A,43,11.99375,3
False,17,LINEA_A,70,16.4609375,4
False,17,LINEA_A,75,7.944664031620554,2
False,17,LINEA_A,76,9.213675213675213,2
False,17,LINEA_A,82,8.827102803738319,2
False,17,LINEA_A,83,9.967065868263473,3
False,17,LINEA_B,20,13.45,3
False,17,LINEA_B,21,27.266666666666666,5
False,17,LINEA_B,22,7.810679611650485,2
False,17,LINEA_B,23,12.806451612903226,3
False,17,LINEA_B,24,9.819767441860465,3
False,17,LINEA_B,25,11.106796116504855,3
False,17,LINEA_B,26,38.973821989528794,5
False,17,LINEA_B,27,20.054545454545455,4
False,17,LINEA_B,28,16.888235294117646,4
False,17,LINEA_B,29,16.600985221674875,4
False,17,LINEA_B,30,8.589958158995817,2
False,17,LINEA_B,66,9.776937618147448,3
False,17,LINEA_B,72,15.255924170616113,3
False,17,LINEA_B,73,9.795454545454545,3
False,17,LINEA_B,74,8.670103092783505,2
False,17,LINEA_B,80,8.5,2
False,17,LINEA_B,81,13.405228758169935,3
False,17,LINEA_C,13,24.205278592375368,4
False,17,LINEA_C,14,14.16326530612245,3
False,17,LINEA_C,15,8.234375,2
False,17,LINEA_C,16,7.164948453608248,2
False,17,LINEA_C,17,4.469387755102041,1
False,17,LINEA_C,18,12.631147540983607,3
False,17,LINEA_C,19,20.178625954198473,4
False,17,LINEA_C,57,8.582191780821917,2
False,17,LINEA_C,58,11.438202247191011,3
False,17,LINEA_D,6,6.928057553956834,2
False,17,LINEA_D,7,8.705,2
False,17,LINEA_D,8,10.481818181818182,3
False,17,LINEA_D,9,18.330357142857142,4
False,17,LINEA_D,10,18.275641025641026,4
False,17,LINEA_D,11,42.614583333333336,5
False,17,LINEA_D,12,32.26056338028169,5
False,17,LINEA_D,54,26.903614457831324,4
False,17,LINEA_D,55,11.097402597402597,3
False,17,LINEA_D,56,15.869918699186991,4
False,17,LINEA_D,62,15.63265306122449,3
False,17,LINEA_D,63,12.05,3
False,17,LINEA_D,64,9.194570135746606,2
False,17,LINEA_D,65,25.102678571428573,4
False,17,LINEA_D,69,10.2014652014652,3
False,17,LINEA_D,71,9.279158699808795,2
False,17,LINEA_E,44,9.5625,3
False,17,LINEA_E,45,4.3,1
False,17,LINEA_E,46,7.520325203252033,2
False,17,LINEA_E,47,8.265625,2
False,17,LINEA_E,48,7.609375,2
False,17,LINEA_E,49,5.833333333333333,1
False,17,LINEA_E,50,7.704545454545454,2
False,17,LINEA_E,51,5.574468085106383,1
False,17,LINEA_E,52,10.875,3
False,17,LINEA_E,53,11.625,3
False,17,LINEA_E,59,4.284090909090909,1
False,17,LINEA_E,60,9.548387096774194,3
False,17,LINEA_E,61,12.090909090909092,3
False,17,LINEA_E,67,7.195121951219512,2
False,17,LINEA_E,68,7.125,2
False,17,LINEA_H,1,7.966386554621849,2
False,17,LINEA_H,2,18.29032258064516,4
False,17,LINEA_H,3,16.41891891891892,4
False,17,LINEA_H,4,14.521367521367521,3
False,17,LINEA_H,5,15.11320754716981,3
False,17,LINEA_H,77,8.794117647058824,2
False,17,LINEA_H,78,15.282051282051283,3
False,17,LINEA_H,79,10.645833333333334,3
False,17,LINEA_H,84,7.6953125,2
False,17,LINEA_H,85,28.953125,5
False,17,LINEA_H,86,6.203508771929824,2
False,18,LINEA_A,31,8.108490566037736,2
False,18,LINEA_A,32,4.981481481481482,1
False,18,LINEA_A,33,7.283870967741936,2
False,18,LINEA_A,34,7.844594594594595,2
False,18,LINEA_A,35,10.755102040816327,3
False,18,LINEA_A,36,6.153846153846154,2
False,18,LINEA_A,37,10.65625,3
False,18,LINEA_A,38,11.17408906882591,3
False,18,LINEA_A,39,9.36,2
False,18,LINEA_A,40,10.023809523809524,3
False,18,LINEA_A,41,11.6,3
False,18,LINEA_A,42,10.949416342412452,3
False,18,LINEA_A,43,12.19496855345912,3
False,18,LINEA_A,70,18.9453125,4
False,18,LINEA_A,75,8.098039215686274,2
False,18,LINEA_A,76,8.516949152542374,2
False,18,LINEA_A,82,8.886255924170616,2
False,18,LINEA_A,83,9.157738095238095,2
False,18,LINEA_B,20,14.754716981132075,3
False,18,LINEA_B,21,29.050314465408807,5
False,18,LINEA_B,22,8.374407582938389,2
False,18,LINEA_B,23,14.132978723404255,3
False,18,LINEA_B,24,8.875,2
False,18,LINEA_B,25,10.13170731707317,3
False,18,LINEA_B,26,42.395833333333336,5
False,18,LINEA_B,27,21.183431952662723,4
False,18,LINEA_B,28,19.120689655172413,4
False,18,LINEA_B,29,19.53030303030303,4
False,18,LINEA_B,30,8.707818930041153,2
False,18,LINEA_B,66,10.101338432122372,3
False,18,LINEA_B,72,19.686274509803923,4
False,18,LINEA_B,73,8.344827586206897,2
False,18,LINEA_B,74,8.942105263157895,2
False,18,LINEA_B,80,8.037037037037036,2
False,18,LINEA_B,81,12.883116883116884,3
False,18,LINEA_C,13,26.58187134502924,4
False,18,LINEA_C,14,12.3125,3
False,18,LINEA_C,15,8.984126984126984,2
False,18,LINEA_C,16,7.854166666666667,2
False,18,LINEA_C,17,4.262195121951219,1
False,18,LINEA_C,18,13.228813559322035,3
False,18,LINEA_C,19,21.27659574468085,4
False,18,LINEA_C,57,9.231292517006803,2
False,18,LINEA_C,58,12.852272727272727,3
False,18,LINEA_D,6,7.304964539007092,2
False,18,LINEA_D,7,8.319796954314722,2
False,18,LINEA_D,8,10.675925925925926,3
False,18,LINEA_D,9,17.473684210526315,4
False,18,LINEA_D,10,18.5,4
False,18,LINEA_D,11,54.797872340425535,5
False,18,LINEA_D,12,32.92857142857143,5
False,18,LINEA_D,54,25.321637426900583,4
False,18,LINEA_D,55,9.98,3
False,18,LINEA_D,56,16.116666666666667,4
False,18,LINEA_D,62,14.045454545454545,3
False,18,LINEA_D,63,11.845,3
False,18,LINEA_D,64,8.981981981981981,2
False,18,LINEA_D,65,26.973214285714285,4
False,18,LINEA_D,69,10.569852941176471,3
False,18,LINEA_D,71,9.761814744801512,3
False,18,LINEA_E,44,10.15527950310559,3
False,18,LINEA_E,45,4.548387096774194,1
False,18,LINEA_E,46,7.771186440677966,2
False,18,LINEA_E,47,7.03125,2
False,18,LINEA_E,48,7.734375,2
False,18,LINEA_E,49,6.0,2
False,18,LINEA_E,50,6.4772727272727275,2
False,18,LINEA_E,51,5.71875,1
False,18,LINEA_E,52,11.03125,3
False,18,LINEA_E,53,15.21875,3
False,18,LINEA_E,59,4.059523809523809,1
False,18,LINEA_E,60,9.777777777777779,3
False,18,LINEA_E,61,10.527472527472527,3
False,18,LINEA_E,67,6.726744186046512,2
False,18,LINEA_E,68,6.921875,2
False,18,LINEA_H,1,8.553719008264462,2
False,18,LINEA_H,2,15.365079365079366,3
False,18,LINEA_H,3,16.38888888888889,4
False,18,LINEA_H,4,14.632478632478632,3
False,18,LINEA_H,5,13.185185185185185,3
False,18,LINEA_H,77,7.704142011834319,2
False,18,LINEA_H,78,16.327433628318584,4
False,18,LINEA_H,79,9.013605442176871,2
False,18,LINEA_H,84,7.661417322834645,2
False,18,LINEA_H,85,33.4765625,5
False,18,LINEA_H,86,6.6,2
False,19,LINEA_A,31,7.693069306930693,2
False,19,LINEA_A,32,5.101851851851852,1
False,19,LINEA_A,33,7.594594594594595,2
False,19,LINEA_A,34,7.537931034482758,2
False,19,LINEA_A,35,11.917582417582418,3
False,19,LINEA_A,36,6.458823529411765,2
False,19,LINEA_A,37,9.625,3
False,19,LINEA_A,38,10.08713692946058,3
False,19,LINEA_A,39,8.819277108433734,2
False,19,LINEA_A,40,10.08695652173913,3
False,19,LINEA_A,41,12.880794701986755,3
False,19,LINEA_A,42,12.299610894941635,3
False,19,LINEA_A,43,11.503184713375797,3
False,19,LINEA_A,70,20.8515625,4
False,19,LINEA_A,75,8.245967741935484,2
False,19,LINEA_A,76,8.520661157024794,2
False,19,LINEA_A,82,7.970731707317073,2
False,19,LINEA_A,83,9.080357142857142,2
False,19,LINEA_B,20,14.078313253012048,3
False,19,LINEA_B,21,29.185185185185187,5
False,19,LINEA_B,22,8.052884615384615,2
False,19,LINEA_B,23,15.063492063492063,3
False,19,LINEA_B,24,8.076470588235294,2
False,19,LINEA_B,25,8.839805825242719,2
False,19,LINEA_B,26,44.213541666666664,5
False,19,LINEA_B,27,23.337278106508876,4
False,19,LINEA_B,28,22.704819277108435,4
False,19,LINEA_B,29,21.141414141414142,4
False,19,LINEA_B,30,9.205020920502092,2
False,19,LINEA_B,66,10.27579365079365,3
False,19,LINEA_B,72,22.53233830845771,4
False,19,LINEA_B,73,9.295454545454545,2
False,19,LINEA_B,74,8.894736842105264,2
False,19,LINEA_B,80,7.913043478260869,2
False,19,LINEA_B,81,13.896440129449838,3
False,19,LINEA_C,13,28.17522658610272,5
False,19,LINEA_C,14,11.322916666666666,3
False,19,LINEA_C,15,8.265625,2
False,19,LINEA_C,16,7.97979797979798,2
False,19,LINEA_C,17,4.251612903225807,1
False,19,LINEA_C,18,12.311475409836065,3
False,19,LINEA_C,19,20.278260869565216,4
False,19,LINEA_C,57,9.015151515151516,2
False,19,LINEA_C,58,12.425287356321839,3
False,19,LINEA_D,6,6.787234042553192,2
False,19,LINEA_D,7,7.675257731958763,2
False,19,LINEA_D,8,9.166666666666666,2
False,19,LINEA_D,9,18.339285714285715,4
False,19,LINEA_D,10,18.82051282051282,4
False,19,LINEA_D,11,54.170212765957444,5
False,19,LINEA_D,12,35.27142857142857,5
False,19,LINEA_D,54,27.50581395348837,5
False,19,LINEA_D,55,10.817567567567568,3
False,19,LINEA_D,56,16.541666666666668,4
False,19,LINEA_D,62,15.475862068965517,3
False,19,LINEA_D,63,12.402010050251256,3
False,19,LINEA_D,64,9.237668161434977,2
False,19,LINEA_D,65,29.64864864864865,5
False,19,LINEA_D,69,9.381481481481481,2
False,19,LINEA_D,71,10.99054820415879,3
False,19,LINEA_E,44,9.962264150943396,3
False,19,LINEA_E,45,4.709677419354839,1
False,19,LINEA_E,46,6.704918032786885,2
False,19,LINEA_E,47,6.967741935483871,2
False,19,LINEA_E,48,7.5,2
False,19,LINEA_E,49,6.119565217391305,2
False,19,LINEA_E,50,7.409090909090909,2
False,19,LINEA_E,51,5.7032967032967035,1
False,19,LINEA_E,52,11.0625,3
False,19,LINEA_E,53,13.65625,3
False,19,LINEA_E,59,4.674157303370786,1
False,19,LINEA_E,60,9.26086956521739,2
False,19,LINEA_E,61,11.271739130434783,3
False,19,LINEA_E,67,6.384146341463414,2
False,19,LINEA_E,68,6.516129032258065,2
False,19,LINEA_H,1,8.958333333333334,2
False,19,LINEA_H,2,15.9375,4
False,19,LINEA_H,3,16.82089552238806,4
False,19,LINEA_H,4,15.591304347826087,3
False,19,LINEA_H,5,15.071065989847716,3
False,19,LINEA_H,77,7.254437869822485,2
False,19,LINEA_H,78,15.725663716814159,3
False,19,LINEA_H,79,9.82312925170068,3
False,19,LINEA_H,84,7.435483870967742,2
False,19,LINEA_H,85,37.9609375,5
False,19,LINEA_H,86,6.810714285714286,2
False,20,LINEA_A,31,8.523076923076923,2
False,20,LINEA_A,32,4.5327102803738315,1
False,20,LINEA_A,33,7.469798657718121,2
False,20,LINEA_A,34,6.864285714285714,2
False,20,LINEA_A,35,12.523255813953488,3
False,20,LINEA_A,36,4.428571428571429,1
False,20,LINEA_A,37,8.697916666666666,2
False,20,LINEA_A,38,9.02,2
False,20,LINEA_A,39,8.849397590361447,2
False,20,LINEA_A,40,9.626506024096386,3
False,20,LINEA_A,41,12.138157894736842,3
False,20,LINEA_A,42,12.862068965517242,3
False,20,LINEA_A,43,10.125786163522013,3
False,20,LINEA_A,70,19.7421875,4
False,20,LINEA_A,75,8.031746031746032,2
False,20,LINEA_A,76,8.28448275862069,2
False,20,LINEA_A,82,6.9798994974874375,2
False,20,LINEA_A,83,8.495495495495495,2
False,20,LINEA_B,20,11.53012048192771,3
False,20,LINEA_B,21,31.3,5
False,20,LINEA_B,22,7.668292682926829,2
False,20,LINEA_B,23,14.470588235294118,3
False,20,LINEA_B,24,7.366863905325443,2
False,20,LINEA_B,25,7.449275362318841,2
False,20,LINEA_B,26,43.109375,5
False,20,LINEA_B,27,21.025,4
False,20,LINEA_B,28,21.73006134969325,4
False,20,LINEA_B,29,20.950738916256157,4
